"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"221","C10orf54",2.02269307182479,8.72479582910222,15.8945949921831,5.28322306486048e-31,4.65808151216319e-29,59.9761430267993
"222","REM1",2.00507520471827,6.94100872333133,15.8874150057839,5.47832591744208e-31,4.80834146402518e-29,59.9400260316688
"223","GIMAP8",2.00405947400499,8.9030361420621,15.8596060899017,6.30478632700492e-31,5.50891307541215e-29,59.8000824707992
"224","C5AR1",2.14849572397053,7.88787392915401,15.8503930415619,6.60534994335442e-31,5.74576980563665e-29,59.753698989768
"225","NTNG1",2.25268979701941,6.3566162544383,15.8414610860452,6.91048268341265e-31,5.98447800383535e-29,59.7087209944481
"226","SLC2A1",-2.75534352915812,9.19540706763211,-15.826384457749,7.45800330760929e-31,6.43005285171536e-29,59.6327790975314
"227","SRPK1",-1.44917970079168,9.17266484163646,-15.8229274054377,7.58957163184704e-31,6.48843180895333e-29,59.6153618889182
"228","GAS6",1.58742467303396,9.90815631243719,15.8228559807004,7.59231435689689e-31,6.48843180895333e-29,59.6150020240879
"229","FPRL1",2.10369570037807,5.97062990177273,15.8037487639882,8.36298671838302e-31,7.11584262915691e-29,59.5187107841698
"230","GDDR",4.70021635032066,9.11075952972228,15.7700917861475,9.91668931620263e-31,8.40116049244384e-29,59.3489898930457
"231","STIL",-2.03336974228985,7.30308435338845,-15.7690870921591,9.9672816993764e-31,8.40746683603243e-29,59.3439214845541
"232","TCEAL2",2.8234053395541,7.4694685573419,15.7651897128934,1.0166004275575e-30,8.53812902196463e-29,59.3242591278874
"233","GIMAP4",1.94711141467315,10.7696223915093,15.7595052669354,1.04630060373991e-30,8.74985719479489e-29,59.295577745856
"234","CASQ2",1.93529873234179,6.10049862536491,15.7375344672413,1.16952465914406e-30,9.73854187325727e-29,59.1846860085329
"235","RAI2",1.40391783187358,6.84116662534038,15.7299695823085,1.21524476216914e-30,1.00761890173897e-28,59.146491011041
"236","FCN1",2.75947498561656,9.55331888795648,15.707310601333,1.36321974762731e-30,1.12552274502196e-28,59.0320455292358
"237","DUS1L",-1.4002636874115,8.05360687494458,-15.6855385694206,1.52243713435078e-30,1.25167458070992e-28,58.9220225404763
"238","FOXF1",2.56419327025231,7.70933445508215,15.68252824422,1.54587496125167e-30,1.2629636306954e-28,58.906805721607
"239","SLC39A11",-1.5210111414515,9.38830108391076,-15.6818863224412,1.55091954484868e-30,1.2629636306954e-28,58.9035607483675
"240","HMGA1",-0.798109516131753,6.53063326504891,-15.6812909115171,1.55561340193428e-30,1.2629636306954e-28,58.9005508481938
"241","STXBP6",2.56844745931977,7.48494713132011,15.64821325661,1.84009383445418e-30,1.48772731802239e-28,58.7332720641287
"242","CES1",3.05135231138781,9.0534935470285,15.5943194986759,2.41990529954013e-30,1.94842375047684e-28,58.460446725558
"243","KSP37",2.62768592448623,6.3749906967401,15.577177090496,2.64038538665158e-30,2.11719791188914e-28,58.3735954293869
"244","RASIP1",2.25095442083118,9.51769773642192,15.5579257068573,2.91214450482321e-30,2.32553834739673e-28,58.2760179841735
"245","FLJ20701",2.64824312543453,7.96374890706394,15.5502016149855,3.02892456217893e-30,2.40295310850913e-28,58.2368554859965
"246","ECRG4",3.4933662079451,7.69710508623242,15.5498888285342,3.03375142259813e-30,2.40295310850913e-28,58.2352694566705
"247","MGC9712",-2.63269497898615,6.61186815725956,-15.5368164768465,3.24254439193306e-30,2.55793431080225e-28,58.1689739463783
"248","ID2",2.05413780597229,9.98231015746525,15.5205875167258,3.52195549322365e-30,2.76714930586544e-28,58.0866420985578
"249","GPC3",2.97350472113064,9.00868960859776,15.4988760320136,3.93395833516898e-30,3.07844088999067e-28,57.9764484845238
"250","ATAD3A",-1.53815637070266,8.05434625293025,-15.4958334608774,3.99544022562624e-30,3.11404611185309e-28,57.9610019427382
"251","CDH13",2.18410282010308,6.52690410048344,15.4860352731916,4.20007050909736e-30,3.26049298285905e-28,57.911251112562
"252","AGRP",1.70745114890003,6.31409212910119,15.4736178698574,4.47459859946403e-30,3.45982355994272e-28,57.8481849954383
"253","FIGF",2.59520489938697,6.76886670107159,15.4686316028425,4.58984498155425e-30,3.53490630298753e-28,57.8228554439377
"254","HOXA5",2.23379034872292,10.3735953375784,15.4669918528469,4.62839190072686e-30,3.55055969234893e-28,57.8145251067369
"255","Gcom1",1.1150601060638,5.61378260686829,15.4368480111048,5.3978887795549e-30,4.12462207331872e-28,57.661331186694
"256","GJA12",2.26582325347992,8.27806264972245,15.42458685603,5.74653019034195e-30,4.36304874561192e-28,57.5989886078643
"257","PLEKHC1",1.37565843538262,11.2454611569034,15.4243085403764,5.75470119385304e-30,4.36304874561192e-28,57.5975732927202
"258","ARHGEF6",1.73773279803859,10.2699849019849,15.4188892661937,5.91615097384476e-30,4.46806983431648e-28,57.570012934136
"259","SOX7",2.24415323691316,6.65703986042652,15.3755394330464,7.38268385726767e-30,5.55411563547724e-28,57.3494297879099
"260","KLF4",1.7206056948834,7.1191747231371,15.3612352648738,7.94273022631492e-30,5.95246532537486e-28,57.2765961603425
"261","EPB41L2",1.12275376400793,6.70393469467062,15.3526104775606,8.300838194483e-30,6.19700506588128e-28,57.2326692565086
"262","GIMAP5",2.14962461463993,9.41787599897205,15.3201485070178,9.80031395174324e-30,7.28851592937851e-28,57.0672603300467
"263","TLR4",1.45338482835783,6.26304555402863,15.3161767302142,1.0001551008445e-29,7.40989434979282e-28,57.0470139399334
"264","ECM2",1.71834103807698,7.29105558082323,15.3091512756597,1.03677259815437e-29,7.65208866478707e-28,57.011196787572
"265","PLA2G4F",2.69676486785669,8.19496221422106,15.2965907568837,1.10562818383045e-29,8.1294962875231e-28,56.9471466529986
"266","TACC1",1.72334117488374,12.2661126891161,15.2942065902897,1.11920763275857e-29,8.19840628733113e-28,56.934986973158
"267","CLDN18",3.25467872273643,8.71696218478531,15.2644145669993,1.30371181904745e-29,9.51078932204025e-28,56.7829873101808
"268","CDC20",-2.80499845122149,8.56605130049412,-15.2637542497343,1.30813011973661e-29,9.51078932204025e-28,56.77961720267
"269","CPB2",2.99546337107528,6.98428687919145,15.248498734718,1.41450222973821e-29,1.02459390135498e-27,56.7017426696478
"270","C9orf140",-2.52979577123973,6.39544793232544,-15.2453713521705,1.43735937085268e-29,1.03729434596535e-27,56.6857750929147
"271","CDCA8",-2.06064762193908,6.60820059495398,-15.2415586090138,1.46572804705808e-29,1.05386387442534e-27,56.6663067365677
"272","HSPB6",2.26182246504818,7.87159668294362,15.2396320545238,1.48027573485849e-29,1.06041076079844e-27,56.6564688701611
"273","LPXN",1.48339317483589,10.5443619821341,15.2328970014879,1.53228227277365e-29,1.09364542435877e-27,56.6220732842659
"274","C19orf48",-1.80007133958952,7.09466364811839,-15.2177805474698,1.65578894698482e-29,1.17748349021895e-27,56.544855443075
"275","HBEGF",2.39984472929801,9.64754247262507,15.2158986775364,1.67184851726558e-29,1.18458066759709e-27,56.5352406544143
"276","AOX1",2.28939659899641,6.49601318377665,15.1894815155156,1.91452349761158e-29,1.35161196923774e-27,56.4002283698442
"277","FCGR1B",2.09476525439862,6.83674076148217,15.185500032029,1.95404869519834e-29,1.37077511110131e-27,56.3798729995921
"278","C2orf29",-1.12256835915962,11.5456678601181,-15.1853317059867,1.95573764888973e-29,1.37077511110131e-27,56.3790123914712
"279","TIMP3",2.44281333121044,11.0855883304364,15.1791677940019,2.01860560651914e-29,1.40976810906901e-27,56.3474956634441
"280","CENPF",-2.48792511520403,6.54615989998708,-15.1648208103384,2.17290966569597e-29,1.5121123155745e-27,56.2741213187921
"281","LRRN3",2.09595442337405,6.34914522953737,15.1636302601142,2.18623456548242e-29,1.51597083659875e-27,56.2680314738446
"282","RAMP2",1.99388942571495,8.21971154626702,15.1613295350109,2.2122177637919e-29,1.52854833785408e-27,56.256262460361
"283","MTA3",-1.29674591354724,8.53588169008949,-15.1281096075596,2.62388324449395e-29,1.8030635947057e-27,56.0862640503135
"284","LILRA2",2.26218653565378,6.85689836721023,15.1278029338712,2.62802186757207e-29,1.8030635947057e-27,56.0846941079213
"285","EMP3",1.51223679676949,11.5677364937489,15.1155149285297,2.79935835295541e-29,1.91387710552057e-27,56.0217798642986
"286","C6orf189",2.593233023364,9.7814913433918,15.1014909743485,3.00865272169066e-29,2.04977616371128e-27,55.9499567720117
"287","FUT2",-2.72028761028872,6.48613808437106,-15.0743254361847,3.45984225111275e-29,2.34895561891749e-27,55.8107665235842
"288","EML1",2.02173081979526,7.6037760657124,15.0658296504466,3.61444941588594e-29,2.44540093293533e-27,55.7672189295707
"289","LOC653110",2.46687405078766,6.63250910692673,15.0604590985252,3.71574361097661e-29,2.50523405743527e-27,55.7396864340755
"290","SEPP1",1.58584274079432,7.89463539362446,15.0328811962188,4.28259029626568e-29,2.87745765250816e-27,55.5982554497468
"291","LSR",-1.2589357728248,6.54225829504423,-15.0060007439148,4.91862191709237e-29,3.29344838675412e-27,55.4603192542412
"292","EFNA4",-1.24864247974941,7.59853741771847,-15.001060556546,5.04544446550687e-29,3.36679744556169e-27,55.4349600468168
"293","TIMP1",-1.59281089201533,13.6697457179887,-14.9918831324623,5.28982570715342e-29,3.51782436532029e-27,55.3878428161426
"294","PPP1R15A",1.70220741914602,11.8034637297081,14.9746036316813,5.78268210392863e-29,3.83250206785882e-27,55.2991037224081
"295","CAMP",3.14557375335349,7.55400599757079,14.9663344583447,6.03460285679749e-29,3.97677626797515e-27,55.2566255057982
"296","PADI4",2.02339015723169,6.06101294015324,14.9661229344961,6.04118950639284e-29,3.97677626797515e-27,55.2555388213869
"297","GCNT3",-4.52903750079452,8.04731419070972,-14.9443508881592,6.75924877894209e-29,4.43447685042716e-27,55.1436603049981
"298","CGNL1",1.89852910937208,11.0596118760595,14.9422587447923,6.83261056503037e-29,4.46756432414822e-27,55.1329067771691
"299","UHRF1",-1.45632239573855,6.22391449305156,-14.9372058389358,7.0131072391614e-29,4.57024730953377e-27,55.1069330517785
"300","SCN4B",2.1664258228889,6.98398486972144,14.9110738739787,8.02588801764332e-29,5.21281426745934e-27,54.9725603062695
"301","IL17D",1.70560721847373,7.52324496826508,14.884778235877,9.19339066363872e-29,5.95126967046513e-27,54.8372696400873
"302","FGR",1.35966229005946,7.98785198901733,14.8755513267524,9.64228689243017e-29,6.22119073175503e-27,54.7897792291931
"303","DDR1",-1.23174116149348,8.20011446880083,-14.8724277393114,9.79918629339323e-29,6.30155593817713e-27,54.7737001630599
"304","FPR1",2.99921330223026,8.43030543934357,14.8680568372271,1.00230521443697e-28,6.42431483661329e-27,54.7511985796372
"305","ALOX5",1.25039183799985,8.41295129634709,14.8666713182591,1.00950811568689e-28,6.44926742103577e-27,54.7440654316348
"306","DES",2.41812717013581,6.70780788159424,14.8528066208607,1.08451222949186e-28,6.88495738611734e-27,54.6726733602986
"307","DARC",3.27812343280545,9.47092789984548,14.8527599579934,1.08477388634233e-28,6.88495738611734e-27,54.6724330482347
"308","GPX3",2.06595531440833,12.7317240792161,14.8363672163941,1.18073081041987e-28,7.46965579254257e-27,54.5879962132121
"309","ARHGEF16",-1.87631628359146,6.96639208680216,-14.8350039469367,1.18908483907829e-28,7.4974351054755e-27,54.5809728634864
"310","CDCA5",-2.44595484730375,7.97064964746179,-14.8343979318619,1.19281749176156e-28,7.4974351054755e-27,54.5778507036629
"311","FLJ36748",1.70027140478652,7.4181973124841,14.8159466731191,1.31227645533637e-28,8.22177065344991e-27,54.4827714372288
"312","PPME1",-1.03393146245793,9.15196709276576,-14.8108700044923,1.34720310190707e-28,8.41354244892927e-27,54.4566048362792
"313","C20orf46",2.28210061308543,8.69120431862695,14.8098421716215,1.35438725192671e-28,8.43138517693032e-27,54.4513067483285
"314","TMEM132A",-2.02495940978502,7.59226830123637,-14.8083645452734,1.36478273766364e-28,8.46904192464206e-27,54.4436899432133
"315","VIM",1.41077980302921,13.1964398215394,14.8067578190849,1.37617741853359e-28,8.51264031750064e-27,54.4354073884983
"316","AURKA",-2.17429657328955,7.73602566927291,-14.7940295047499,1.46988709483193e-28,9.063528494557e-27,54.3697838874903
"317","WWC2",1.3927929896854,6.13176949498209,14.7782311545045,1.59516187327695e-28,9.80496186145156e-27,54.2883075439137
"318","TK1",-2.46614340654655,8.29376578629266,-14.7717328901864,1.64975250458218e-28,1.01086250162842e-26,54.2547863390447
"319","KRT8",-1.974100339536,11.1173000842259,-14.7658103866631,1.70113874441566e-28,1.0390811421611e-26,54.2242311778341
"320","ROBO4",1.85389384513983,6.67644032861137,14.7437582561128,1.90701510114505e-28,1.1611934139316e-26,54.1104270541369
"321","FABP5",2.43955102953031,8.30502649814906,14.7415282313458,1.92917965413614e-28,1.17103007977703e-26,54.0989156514999
"322","DUOX1",2.36845250401722,8.01268989448187,14.7025384333538,2.36131972439071e-28,1.42889176489916e-26,53.8975628655613
"323","RHBDL1",-2.09405370257999,6.29356419854402,-14.6941996771362,2.46568761561775e-28,1.48742796254835e-26,53.8544781333104
"324","WISP2",2.57906910046074,8.24794100886031,14.6888497397124,2.53507400176347e-28,1.52456533717164e-26,53.8268320893996
"325","IL6",3.63882737395431,8.29860104051637,14.6838611019322,2.60153986789521e-28,1.5592842071044e-26,53.8010502928238
"326","UBE2T",-2.22791825161765,7.2116428661056,-14.6833232115752,2.60881011812181e-28,1.5592842071044e-26,53.7982702593176
"327","GFRA2",1.27546303699849,8.01632120368297,14.6690372849134,2.8095498574772e-28,1.67413085544169e-26,53.7244234284824
"328","EFEMP1",1.75026605647472,8.21239005624961,14.6644881486773,2.8766731899321e-28,1.70890174103131e-26,53.7009034099392
"329","TTK",-2.02553817269058,6.04141381820899,-14.6620865924727,2.91275555641667e-28,1.72507726494769e-26,53.6884859459711
"330","FGFR4",2.30829023036296,7.46369833465244,14.6500349865548,3.1008050788173e-28,1.83088445335622e-26,53.6261626536206
"331","ASPM",-2.49444816656994,6.59053032371827,-14.6433710403469,3.20997234664421e-28,1.88961665179342e-26,53.5916942288591
"332","IGSF10",1.58036701744912,5.70467258028177,14.6393216736248,3.27818453921511e-28,1.92395860682549e-26,53.5707470580239
"333","SEMA4B",-0.971695809225478,7.68117647632541,-14.6279019066404,3.47849435920428e-28,2.0353892669398e-26,53.511663696828
"334","PPARG",1.37920211995818,6.76444809864807,14.6097248479684,3.82299010373795e-28,2.23026832848305e-26,53.4175907653123
"335","C1orf21",2.07647802909029,7.86441047222729,14.599408556117,4.03353726408758e-28,2.34607383852974e-26,53.3641844523684
"336","CELSR3",-2.6607703696897,7.18801338541752,-14.5964292702226,4.09648115339771e-28,2.37502668870293e-26,53.3487588990522
"337","C9orf61",2.36846079760232,8.90408750883564,14.595903409246,4.10769306693809e-28,2.37502668870293e-26,53.346036102355
"338","RECQL4",-1.92225217223519,5.97070031772107,-14.5720593651356,4.64980263684054e-28,2.67321678888977e-26,53.2225456986914
"339","PPM1F",1.54093000233509,10.8026545206416,14.572015551806,4.65086215772969e-28,2.67321678888977e-26,53.222318729828
"340","STX12",0.842420555067671,9.52389687694578,14.5669044804504,4.77613939330245e-28,2.73714929642642e-26,53.1958401328422
"341","CPSF6",-0.989666282785626,6.63293293686171,-14.5652653420283,4.81702941229883e-28,2.75248733427105e-26,53.1873477656391
"342","AQP9",2.45930134736028,8.58523999005973,14.5497947573423,5.22069908541241e-28,2.9744246105047e-26,53.1071806797353
"343","FAM83A",-2.52490565699902,6.15205405340675,-14.5319881749546,5.72755035437415e-28,3.25368275962042e-26,53.0148772242439
"344","RETN",3.23578992916747,7.2802842496259,14.5299166723033,5.7896346108399e-28,3.27939041837835e-26,53.0041370546092
"345","CDGAP",1.72031116608795,7.1228344419667,14.5291836788133,5.81176434592786e-28,3.28238342841752e-26,53.0003365767672
"346","HOOK1",-2.29178754432859,8.68249524882227,-14.5236826174635,5.98057924485508e-28,3.36796493023125e-26,52.9718124592481
"347","LOC652846",2.47780132906478,6.21348199956553,14.5203337937732,6.08574863504223e-28,3.41731447129101e-26,52.9544465617747
"348","RRAS",1.65911680419376,11.7478220769625,14.4963250829306,6.89614103795624e-28,3.86124448633843e-26,52.8299105827217
"349","OTUD1",1.28815532790176,6.76723774201604,14.4915157335339,7.07106684788432e-28,3.94565546898554e-26,52.8049566140465
"350","FCN3",3.79855426183963,9.35047206419632,14.4910728542995,7.08739755783904e-28,3.94565546898554e-26,52.8026585518377
"351","SLC6A4",3.47392299801026,6.58659935160508,14.4813340123079,7.45623555575568e-28,4.13916666107976e-26,52.7521193171913
"352","LPL",2.77098322883577,9.02279015352391,14.4776396320953,7.60114112862547e-28,4.207620309411e-26,52.7329449033245
"353","GYPE",1.15682600481246,5.52005238450306,14.4709262509251,7.87173715674857e-28,4.34506511329309e-26,52.6980977257383
"354","OCIAD2",-1.73186620002057,10.4622424320512,-14.4664036369456,8.05946143661692e-28,4.41604109609256e-26,52.6746195026709
"355","SLIT3",2.30355377175537,7.64853343557852,14.466259164076,8.0655317184837e-28,4.41604109609256e-26,52.6738694659772
"356","Septin 4",0.761432097570798,6.42912515784961,14.4661930252273,8.06831218993559e-28,4.41604109609256e-26,52.6735261027617
"357","KIAA0101",-1.09114022423308,9.30039828391271,-14.4610348174628,8.28815334596121e-28,4.52366016655614e-26,52.6467455884839
"358","ZFP106",1.33349764653998,9.80893603987885,14.4554260456327,8.53402766319008e-28,4.64484717925304e-26,52.6176226551391
"359","CD34",1.16873722691421,8.57768859215862,14.417503049577,1.04000603737758e-27,5.64471243406743e-26,52.4206252071913
"360","LMCD1",1.73163907690448,10.4125630534297,14.4039523477891,1.11619258285816e-27,6.04139235471981e-26,52.3501973534321
"361","PRELP",1.51993292556425,6.2674141326372,14.397566430185,1.15401452254881e-27,6.22880137724752e-26,52.3170008188124
"362","SASH1",1.96997194282827,9.02963364306756,14.3892916013547,1.20494417063864e-27,6.4857284985895e-26,52.2739786623316
"363","ERO1L",-1.88338572712923,8.86965346439144,-14.3641437491423,1.3739970999554e-27,7.37529848281844e-26,52.1431873149634
"364","EIF2AK1",-0.940552030028654,12.0855126549916,-14.3438798677485,1.52739656001898e-27,8.17618735493677e-26,52.0377493203702
